Format Version,1.22,Take Name,ReferenceReflector8_3,Capture Frame Rate,360,Export Frame Rate,360,Capture Start Time,2018-08-03 08.34.32.725 AM,Total Frames in Take,5545,Total Exported Frames,5545,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.038889,-0.179714,0.109725,-0.066149,0.97534,2.920478,0.08957,-1.116638,0,3.003702,0.089954,-0.998407,0.800248,2.835943,0.115479,-1.108112,0.778648,2.928843,0.083974,-1.125868,0.827367,2.913425,0.068875,-1.234165,0.751421,3.003702,0.089954,-0.998407,2.835943,0.115479,-1.108112,2.928843,0.083974,-1.125868,2.913425,0.068875,-1.234165,-1.185997,0.001722,-11.890506,-1.37335,0.005058,-12.132763,2.921451,0.092074,-1.128148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.041667,-0.180702,0.108335,-0.065177,0.975378,2.920358,0.089782,-1.11657,0,3.003315,0.090606,-0.998153,0.800248,2.835737,0.115486,-1.108282,0.778648,2.928759,0.08419,-1.12577,0.827367,2.913623,0.068848,-1.234073,0.751421,3.003315,0.090606,-0.998153,2.835737,0.115486,-1.108282,2.928759,0.08419,-1.12577,2.913623,0.068848,-1.234073,-1.185971,0.001711,-11.890529,-1.377759,-0.000157,-12.130636,2.921412,0.092121,-1.128151,-1.496413,0.009792,-11.886349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.044444,-0.176492,0.106623,-0.061843,0.976554,2.920567,0.090171,-1.116588,0,3.003173,0.090439,-0.997924,0.800248,2.83576,0.11526,-1.108317,0.778648,2.92903,0.084717,-1.125815,0.827367,2.914307,0.07027,-1.234298,0.751421,3.003173,0.090439,-0.997924,2.83576,0.11526,-1.108317,2.92903,0.084717,-1.125815,2.914307,0.07027,-1.234298,-1.18603,0.001713,-11.890543,-1.377749,-0.000233,-12.130633,2.921373,0.092171,-1.128113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.047222,-0.180071,0.109764,-0.067004,0.975211,2.920413,0.089479,-1.116633,0,3.003619,0.089837,-0.998389,0.800248,2.835918,0.115533,-1.108144,0.778648,2.928771,0.08386,-1.125856,0.827367,2.913344,0.068687,-1.234142,0.751421,3.003619,0.089837,-0.998389,2.835918,0.115533,-1.108144,2.928771,0.08386,-1.125856,2.913344,0.068687,-1.234142,-1.186345,0.001873,-11.890799,-1.377125,0.003063,-12.13343,2.921446,0.092164,-1.128097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.05,-0.178084,0.107405,-0.063727,0.976058,2.920494,0.090115,-1.116492,0,3.003239,0.090504,-0.997926,0.800248,2.835789,0.115545,-1.108213,0.778648,2.928926,0.084596,-1.125709,0.827367,2.914023,0.069814,-1.234122,0.751421,3.003239,0.090504,-0.997926,2.835789,0.115545,-1.108213,2.928926,0.084596,-1.125709,2.914023,0.069814,-1.234122,-1.186368,0.001876,-11.890818,-1.377795,-0.0002,-12.130624,2.921397,0.092096,-1.128093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.052778,-0.179657,0.109534,-0.066385,0.975356,2.920418,0.089421,-1.116616,0,3.003586,0.089767,-0.998346,0.800248,2.835889,0.115364,-1.108129,0.778648,2.928785,0.083821,-1.125843,0.827367,2.913411,0.068733,-1.234147,0.751421,3.003586,0.089767,-0.998346,2.835889,0.115364,-1.108129,2.928785,0.083821,-1.125843,2.913411,0.068733,-1.234148,-1.186054,0.001756,-11.890501,-1.373475,0.005073,-12.132811,2.921409,0.092096,-1.12812,-1.49646,0.009824,-11.886383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.055556,-0.177112,0.108542,-0.064022,0.97609,2.920659,0.089775,-1.116628,0,3.003639,0.08983,-0.998225,0.800248,2.836,0.115289,-1.10813,0.778648,2.929065,0.084264,-1.125872,0.827367,2.91393,0.069716,-1.234284,0.751421,3.003639,0.08983,-0.998225,2.836,0.115289,-1.10813,2.929065,0.084264,-1.125872,2.91393,0.069716,-1.234284,-1.186374,0.001848,-11.890814,-1.377808,-0.000211,-12.130622,2.921484,0.092165,-1.128147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.058333,-0.177231,0.108782,-0.064588,0.976004,2.920658,0.089894,-1.11658,0,3.003674,0.089894,-0.998202,0.800248,2.836033,0.115511,-1.108065,0.778648,2.929056,0.084371,-1.125824,0.827367,2.913871,0.069802,-1.234227,0.751421,3.003674,0.089894,-0.998202,2.836033,0.115511,-1.108065,2.929056,0.084371,-1.125824,2.913871,0.069802,-1.234227,-1.186367,0.001869,-11.890831,-1.373403,0.005277,-12.132745,2.921466,0.092203,-1.128104,-1.496439,0.009931,-11.886311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.061111,-0.180792,0.108455,-0.06592,0.975298,2.920431,0.089946,-1.116527,0,3.003388,0.090688,-0.99811,0.800248,2.835847,0.115777,-1.108248,0.778648,2.928823,0.084338,-1.125725,0.827367,2.913665,0.06898,-1.234023,0.751421,3.003388,0.090688,-0.99811,2.835847,0.115777,-1.108248,2.928823,0.084338,-1.125725,2.913665,0.06898,-1.234023,-1.186367,0.001905,-11.890823,-1.373457,0.005099,-12.132767,2.921489,0.092117,-1.128152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.063889,-0.1785,0.107445,-0.064381,0.975935,2.920537,0.090167,-1.116502,0,3.003273,0.090573,-0.99793,0.800248,2.835862,0.115708,-1.108255,0.778648,2.928962,0.084629,-1.125713,0.827367,2.914049,0.069757,-1.234112,0.751421,3.003273,0.090573,-0.99793,2.835862,0.115708,-1.108255,2.928962,0.084629,-1.125713,2.914049,0.069757,-1.234112,-1.186075,0.001739,-11.890592,-1.377193,0.002955,-12.133364,2.921498,0.092225,-1.128139,-1.490695,0.007839,-11.889806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.066667,0.18102,-0.108243,0.065637,-0.975298,2.920459,0.089868,-1.116572,0,3.003382,0.090715,-0.998132,0.800248,2.835855,0.115646,-1.108328,0.778648,2.928857,0.084262,-1.125766,0.827367,2.913739,0.068849,-1.234061,0.751421,3.003382,0.090715,-0.998132,2.835855,0.115646,-1.108328,2.928857,0.084262,-1.125766,2.913739,0.068849,-1.234061,-1.186359,0.00185,-11.890859,-1.373444,0.005217,-12.132721,2.92149,0.092203,-1.128126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.069444,0.178555,-0.10764,0.064095,-0.975922,2.92055,0.090155,-1.116515,0,3.003345,0.090605,-0.997983,0.800248,2.835867,0.115654,-1.108226,0.778648,2.928974,0.084621,-1.125729,0.827367,2.914015,0.06974,-1.234121,0.751421,3.003345,0.090605,-0.997983,2.835867,0.115654,-1.108226,2.928974,0.084621,-1.125729,2.914015,0.06974,-1.234121,-1.186363,0.001849,-11.890837,-1.377811,-0.000162,-12.130625,2.921477,0.092239,-1.128089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.072222,0.180906,-0.107708,0.063095,-0.975547,2.920515,0.089644,-1.116622,0,3.003411,0.090825,-0.998166,0.800248,2.835778,0.114978,-1.108374,0.778648,2.928944,0.084088,-1.125819,0.827367,2.913927,0.068684,-1.234129,0.751421,3.003411,0.090825,-0.998166,2.835778,0.114978,-1.108374,2.928944,0.084088,-1.125819,2.913927,0.068684,-1.234129,-1.186005,0.001643,-11.890571,-1.373434,0.005159,-12.132755,2.921491,0.092187,-1.128136,-1.496423,0.009834,-11.886394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.075,0.176717,-0.105677,0.058546,-0.976819,2.920787,0.089847,-1.116681,0,3.003304,0.090652,-0.997957,0.800248,2.835804,0.114352,-1.108464,0.778648,2.929293,0.084453,-1.125902,0.827367,2.914747,0.069931,-1.234399,0.751421,3.003304,0.090652,-0.997957,2.835804,0.114352,-1.108464,2.929293,0.084453,-1.125902,2.914747,0.069931,-1.234399,-1.185989,0.001862,-11.890523,-1.377111,0.003058,-12.133374,2.921511,0.092279,-1.128138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.077778,0.179627,-0.109567,0.066013,-0.975383,2.920591,0.089737,-1.116631,0,3.003781,0.090123,-0.998376,0.800248,2.836045,0.115618,-1.108124,0.778648,2.92896,0.084144,-1.12586,0.827367,2.913577,0.069062,-1.234164,0.751421,3.003781,0.090123,-0.998376,2.836045,0.115618,-1.108124,2.92896,0.084144,-1.12586,2.913577,0.069062,-1.234164,-1.186321,0.001821,-11.890839,-1.373387,0.005114,-12.132821,2.92152,0.092254,-1.12815,-1.496419,0.009711,-11.8864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.080556,0.178107,-0.1074,0.063808,-0.976049,2.920558,0.09021,-1.116514,0,3.003299,0.090595,-0.997944,0.800248,2.835856,0.115654,-1.108239,0.778648,2.928989,0.08469,-1.12573,0.827367,2.914088,0.069903,-1.234142,0.751421,3.003299,0.090595,-0.997944,2.835856,0.115654,-1.108239,2.928989,0.08469,-1.12573,2.914088,0.069903,-1.234142,-1.186638,0.001935,-11.891114,-1.377782,-0.000201,-12.13062,2.92152,0.092164,-1.128126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.083333,0.176879,-0.106959,0.062465,-0.976408,2.920535,0.09012,-1.116628,0,3.003201,0.090389,-0.998006,0.800248,2.835763,0.115323,-1.108336,0.778648,2.928986,0.084646,-1.125854,0.827367,2.914188,0.07012,-1.234316,0.751421,3.003201,0.090389,-0.998006,2.835763,0.115323,-1.108336,2.928986,0.084646,-1.125854,2.914188,0.07012,-1.234316,-1.186007,0.00173,-11.890475,-1.371685,0.009294,-12.133532,2.921498,0.092212,-1.128153,-1.496416,0.009826,-11.886381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.086111,0.180888,-0.108152,0.065141,-0.975366,2.920307,0.089746,-1.116554,0,3.003226,0.09063,-0.998112,0.800248,2.835678,0.115438,-1.108303,0.778648,2.928711,0.084151,-1.12575,0.827367,2.913612,0.068765,-1.234052,0.751421,3.003226,0.090629,-0.998112,2.835678,0.115438,-1.108303,2.928711,0.084151,-1.12575,2.913612,0.068765,-1.234052,-1.186356,0.001786,-11.890889,-1.377787,-0.000158,-12.130598,2.921441,0.092157,-1.128088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.088889,0.175946,-0.108395,0.063868,-0.976327,2.920632,0.089871,-1.116675,0,3.003561,0.089656,-0.998237,0.800248,2.835967,0.115354,-1.108153,0.778648,2.929044,0.084384,-1.125929,0.827367,2.913957,0.070091,-1.234382,0.751421,3.003561,0.089656,-0.998237,2.835967,0.115354,-1.108153,2.929044,0.084384,-1.125929,2.913957,0.070091,-1.234382,-1.186376,0.001923,-11.890864,-1.373393,0.005228,-12.132783,2.921441,0.09217,-1.128109,-1.496442,0.009775,-11.886385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.091667,0.17903,-0.107482,0.063533,-0.975889,2.920442,0.089918,-1.116624,0,3.003231,0.090571,-0.998089,0.800248,2.835727,0.115318,-1.10836,0.778648,2.928874,0.084387,-1.125833,0.827367,2.913938,0.069396,-1.234213,0.751421,3.003231,0.090571,-0.998089,2.835727,0.115318,-1.10836,2.928874,0.084387,-1.125833,2.913938,0.069396,-1.234213,-1.186356,0.001877,-11.890823,-1.37338,0.005242,-12.132758,2.921411,0.092143,-1.128106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.094444,0.180281,-0.108164,0.065052,-0.975483,2.920372,0.089751,-1.116561,0,3.003286,0.090491,-0.998114,0.800248,2.835742,0.115428,-1.108282,0.778648,2.928777,0.084169,-1.125764,0.827367,2.913684,0.068916,-1.234085,0.751421,3.003286,0.090491,-0.998114,2.835742,0.115428,-1.108282,2.928777,0.084169,-1.125764,2.913684,0.068916,-1.234085,-1.186669,0.002066,-11.891059,-1.377133,0.00297,-12.133314,2.9214,0.092102,-1.128097,-1.49701,0.009469,-11.886515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.097222,0.178779,-0.107421,0.06316,-0.975966,2.920436,0.089769,-1.116674,0,3.003221,0.090411,-0.998136,0.800248,2.835702,0.115105,-1.108398,0.778648,2.928872,0.084249,-1.125886,0.827367,2.91395,0.069312,-1.234276,0.751421,3.003221,0.090411,-0.998136,2.835702,0.115105,-1.108398,2.928872,0.084249,-1.125886,2.91395,0.069312,-1.234276,-1.186366,0.001934,-11.890787,-1.377767,-0.000158,-12.130601,2.921406,0.092009,-1.128086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.1,0.177541,-0.108729,0.064429,-0.975964,2.92053,0.089525,-1.116754,0,3.003546,0.089627,-0.998376,0.800248,2.835894,0.115113,-1.108254,0.778648,2.92893,0.083999,-1.125995,0.827367,2.91375,0.06936,-1.234389,0.751421,3.003546,0.089627,-0.998376,2.835894,0.115113,-1.108254,2.92893,0.083999,-1.125995,2.91375,0.06936,-1.234389,-1.186378,0.001935,-11.890814,-1.373443,0.005216,-12.132793,2.921411,0.092086,-1.128101,-1.496415,0.009959,-11.886386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.102778,0.176575,-0.106513,0.061807,-0.976553,2.920606,0.090113,-1.116581,0,3.003188,0.090411,-0.997901,0.800248,2.835793,0.115193,-1.108331,0.778648,2.929071,0.084658,-1.125805,0.827367,2.914371,0.070191,-1.234288,0.751421,3.003188,0.090411,-0.997901,2.835793,0.115193,-1.108331,2.929071,0.084658,-1.125805,2.914371,0.070191,-1.234288,-1.186022,0.001846,-11.890518,-1.377149,0.003015,-12.133414,2.921436,0.0921,-1.128157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.105556,0.176037,-0.106371,0.060777,-0.97673,2.92068,0.090184,-1.116595,0,3.00326,0.090489,-0.997913,0.800248,2.835819,0.115086,-1.108313,0.778648,2.929156,0.084758,-1.125826,0.827367,2.914486,0.070405,-1.234328,0.751421,3.00326,0.090489,-0.997913,2.835819,0.115086,-1.108313,2.929156,0.084758,-1.125826,2.914486,0.070405,-1.234328,-1.186102,0.001869,-11.89054,-1.373438,0.005218,-12.132821,2.921388,0.09212,-1.128087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.108333,0.179533,-0.107605,0.064044,-0.97575,2.920432,0.089827,-1.116641,0,3.003239,0.090535,-0.998119,0.800248,2.835742,0.115318,-1.108393,0.778648,2.928856,0.084278,-1.125845,0.827367,2.91389,0.069179,-1.234206,0.751421,3.003239,0.090535,-0.998119,2.835742,0.115318,-1.108393,2.928856,0.084278,-1.125845,2.91389,0.069179,-1.234206,-1.18605,0.001811,-11.890459,-1.373485,0.003476,-12.132691,2.921449,0.092251,-1.128056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.111111,0.175006,-0.106012,0.05938,-0.977041,2.920844,0.090422,-1.116676,0,3.003375,0.090666,-0.99796,0.800248,2.835912,0.115077,-1.108369,0.778648,2.929338,0.085041,-1.125916,0.827367,2.914749,0.070906,-1.234458,0.751421,3.003375,0.090666,-0.99796,2.835912,0.115077,-1.108369,2.929338,0.085041,-1.125916,2.914749,0.070906,-1.234458,-1.186937,0.001339,-11.890867,-1.373469,0.005169,-12.132771,2.921466,0.092234,-1.128104,-1.496459,0.009804,-11.886331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.113889,0.177193,-0.106813,0.061472,-0.97643,2.920718,0.090308,-1.116603,0,3.003396,0.090797,-0.99799,0.800248,2.835896,0.115341,-1.108312,0.778648,2.92918,0.084848,-1.125827,0.827367,2.914401,0.070247,-1.234282,0.751421,3.003396,0.090797,-0.99799,2.835896,0.115341,-1.108312,2.92918,0.084848,-1.125827,2.914401,0.070247,-1.234282,-1.185979,0.001837,-11.890503,-1.377144,0.003046,-12.133345,2.921439,0.092138,-1.128159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.116667,0.17944,-0.107235,0.062167,-0.975929,2.920519,0.089825,-1.116719,0,3.003311,0.090777,-0.998189,0.800248,2.835732,0.114989,-1.108464,0.778648,2.928965,0.084313,-1.125926,0.827367,2.914066,0.069223,-1.234297,0.751421,3.003311,0.090777,-0.998189,2.835732,0.114989,-1.108464,2.928965,0.084313,-1.125926,2.914066,0.069223,-1.234297,-1.186354,0.001917,-11.890812,-1.373434,0.005173,-12.132754,2.921435,0.092164,-1.128149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.119444,0.175543,-0.107333,0.059188,-0.976812,2.920965,0.089669,-1.116786,0,3.003824,0.090023,-0.998298,0.800248,2.836057,0.114332,-1.108267,0.778648,2.929434,0.084279,-1.126044,0.827367,2.914546,0.070044,-1.234532,0.751421,3.003824,0.090023,-0.998298,2.836057,0.114332,-1.108267,2.929434,0.084279,-1.126044,2.914546,0.070044,-1.234532,-1.185997,0.001818,-11.890494,,,,2.921495,0.092222,-1.128144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.122222,0.176508,-0.106439,0.061788,-0.976575,2.920658,0.090233,-1.11657,0,3.003223,0.09052,-0.997877,0.800248,2.835844,0.115307,-1.108329,0.778648,2.929125,0.08478,-1.125793,0.827367,2.914442,0.070327,-1.23428,0.751421,3.003223,0.09052,-0.997877,2.835844,0.115307,-1.108329,2.929125,0.08478,-1.125793,2.914442,0.070327,-1.23428,-1.18595,0.001806,-11.890516,-1.377155,0.002992,-12.133371,2.921539,0.09232,-1.128098,-1.496416,0.00972,-11.886397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.125,0.178378,-0.108831,0.064271,-0.975811,2.920686,0.089697,-1.116666,0,3.003748,0.09003,-0.998321,0.800248,2.836042,0.115262,-1.108175,0.778648,2.929084,0.08416,-1.125901,0.827367,2.913867,0.069337,-1.234265,0.751421,3.003748,0.09003,-0.998321,2.836042,0.115262,-1.108175,2.929084,0.08416,-1.125901,2.913867,0.069337,-1.234265,-1.186005,0.001727,-11.890508,-1.373401,0.005243,-12.132766,2.92152,0.092136,-1.128116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.127778,0.180531,-0.108241,0.065607,-0.975391,2.920445,0.089951,-1.116552,0,3.00336,0.090678,-0.998106,0.800248,2.835842,0.115724,-1.108289,0.778648,2.928845,0.084354,-1.125751,0.827367,2.913735,0.06905,-1.234063,0.751421,3.00336,0.090678,-0.998106,2.835842,0.115724,-1.108289,2.928845,0.084354,-1.125751,2.913735,0.06905,-1.234063,-1.185997,0.001707,-11.890508,-1.373414,0.005053,-12.132773,2.921513,0.092163,-1.128107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.130556,0.180768,-0.108034,0.06546,-0.97538,2.920335,0.089824,-1.116534,0,3.003211,0.09064,-0.998062,0.800248,2.835719,0.115566,-1.10831,0.778648,2.92874,0.084226,-1.125728,0.827367,2.91367,0.068866,-1.234038,0.751421,3.003211,0.09064,-0.998062,2.835719,0.115566,-1.10831,2.92874,0.084226,-1.125728,2.91367,0.068866,-1.234038,,,,-1.377124,0.00304,-12.133401,2.921482,0.092215,-1.128108,-1.49641,0.00974,-11.886414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.133333,0.177236,-0.107161,0.063241,-0.976271,2.920498,0.090111,-1.116606,0,3.003188,0.090359,-0.998001,0.800248,2.835767,0.115452,-1.10832,0.778648,2.928939,0.084617,-1.125829,0.827367,2.914098,0.070017,-1.234275,0.751421,3.003188,0.090359,-0.998001,2.835767,0.115452,-1.10832,2.928939,0.084617,-1.125829,2.914098,0.070017,-1.234275,-1.186004,0.001873,-11.890501,-1.373391,0.005107,-12.132787,2.921489,0.092148,-1.128127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
