Format Version,1.22,Take Name,day 2 back left triangle,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2018-07-20 09.09.12.297 AM,Total Frames in Take,1333,Total Exported Frames,1333,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
967,2.686111,-0.013833,0.312377,-0.088636,-0.945713,2.439902,0.168085,-2.168263,0.000000,2.424887,0.163817,-2.164083,0.820119,2.445027,0.172450,-2.314234,0.620458,2.514277,0.175246,-2.125898,0.631336,2.375417,0.160825,-2.068839,0.631877,2.424887,0.163817,-2.164083,2.445027,0.172450,-2.314234,2.514277,0.175246,-2.125898,2.375417,0.160825,-2.068839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,2.688889,-0.014625,0.312301,-0.089391,-0.945655,2.439915,0.168015,-2.168285,0.000000,2.424909,0.163714,-2.164105,0.820119,2.444999,0.172538,-2.314252,0.620458,2.514285,0.175277,-2.125929,0.631336,2.375467,0.160530,-2.068854,0.631877,2.424909,0.163714,-2.164105,2.444999,0.172538,-2.314252,2.514285,0.175277,-2.125929,2.375467,0.160530,-2.068854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.427681,0.185189,-2.175583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,2.691667,-0.014466,0.311861,-0.088529,-0.945884,2.439867,0.168031,-2.168281,0.000000,2.424858,0.163756,-2.164088,0.820119,2.444816,0.172567,-2.314252,0.620458,2.514291,0.175156,-2.125997,0.631336,2.375503,0.160644,-2.068789,0.631877,2.424858,0.163756,-2.164088,2.444816,0.172567,-2.314252,2.514291,0.175156,-2.125997,2.375503,0.160644,-2.068789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,2.694444,-0.015423,0.311468,-0.088759,-0.945977,2.439856,0.167950,-2.168252,0.000000,2.424855,0.163653,-2.164051,0.494235,2.444660,0.172725,-2.314220,0.518643,2.514313,0.175084,-2.126027,0.882271,2.375596,0.160338,-2.068709,0.650809,2.424855,0.163653,-2.164051,2.444660,0.172725,-2.314220,2.514313,0.175084,-2.126027,2.375596,0.160338,-2.068709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.427245,1.346635,-4.849976,2.427682,0.185099,-2.175607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,2.697222,-0.014044,0.312184,-0.088337,-0.945801,2.439764,0.168124,-2.168340,0.000000,2.424749,0.163861,-2.164155,0.829597,2.444823,0.172567,-2.314310,0.600985,2.514161,0.175229,-2.126005,0.580898,2.375322,0.160838,-2.068890,0.671441,2.424749,0.163861,-2.164155,2.444823,0.172567,-2.314310,2.514161,0.175229,-2.126005,2.375322,0.160838,-2.068890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.427674,0.185020,-2.175598,2.515212,0.170474,-2.127627,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,2.700000,-0.014558,0.312055,-0.088926,-0.945781,2.439935,0.168006,-2.168291,0.000000,2.424928,0.163719,-2.164104,0.829597,2.444943,0.172542,-2.314260,0.600985,2.514335,0.175194,-2.125975,0.580898,2.375535,0.160570,-2.068825,0.671441,2.424928,0.163719,-2.164104,2.444943,0.172542,-2.314260,2.514335,0.175194,-2.125975,2.375535,0.160570,-2.068825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,2.702778,-0.014642,0.311711,-0.085905,-0.946172,2.439733,0.167912,-2.168424,0.000000,2.424705,0.163702,-2.164230,0.829597,2.444622,0.172707,-2.314389,0.600985,2.514215,0.174590,-2.126168,0.580898,2.375389,0.160648,-2.068909,0.671441,2.424705,0.163702,-2.164230,2.444622,0.172707,-2.314389,2.514215,0.174590,-2.126168,2.375389,0.160648,-2.068909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.427706,0.184926,-2.175579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,2.705556,-0.014336,0.312403,-0.089170,-0.945647,2.439939,0.167956,-2.168299,0.000000,2.424930,0.163666,-2.164121,0.519845,2.445061,0.172419,-2.314266,0.524393,2.514303,0.175190,-2.125927,0.829062,2.375463,0.160548,-2.068880,0.687466,2.424930,0.163666,-2.164121,2.445061,0.172419,-2.314266,2.514303,0.175190,-2.125927,2.375463,0.160548,-2.068880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.428151,1.347620,-4.849079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,2.708333,-0.015135,0.311987,-0.087099,-0.945965,2.439891,0.167657,-2.168375,0.000000,2.424872,0.163407,-2.164191,0.519845,2.444856,0.172500,-2.314335,0.524393,2.514330,0.174518,-2.126073,0.829062,2.375507,0.160201,-2.068900,0.687466,2.424872,0.163407,-2.164191,2.444856,0.172500,-2.314335,2.514330,0.174518,-2.126073,2.375507,0.160201,-2.068900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.518190,0.190898,-2.137374,,,,,,,,,,,,,,,,,,,,,,,,,2.425728,0.159228,-2.163627,,,,-3.428773,1.347369,-4.848987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,2.711111,-0.013967,0.312552,-0.091029,-0.945426,2.439668,0.168180,-2.168536,0.000000,2.424671,0.163848,-2.164359,0.568915,2.444854,0.172394,-2.314509,0.403060,2.513984,0.175739,-2.126138,0.630287,2.375162,0.160740,-2.069139,0.559697,2.424671,0.163848,-2.164359,2.444854,0.172394,-2.314509,2.513984,0.175739,-2.126138,2.375162,0.160740,-2.069139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,2.713889,-0.013314,0.312322,-0.090567,-0.945556,2.440084,0.167571,-2.168346,0.000000,2.425083,0.163263,-2.164158,0.568915,2.445215,0.171634,-2.314324,0.403060,2.514427,0.175075,-2.125986,0.630287,2.375610,0.160314,-2.068915,0.559697,2.425083,0.163263,-2.164158,2.445215,0.171634,-2.314324,2.514427,0.175075,-2.125986,2.375610,0.160314,-2.068915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.427696,0.185079,-2.175647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,2.716667,-0.014545,0.313347,-0.092264,-0.945034,2.439714,0.168133,-2.168033,0.000000,2.424722,0.163757,-2.163883,0.824313,2.445133,0.172431,-2.313995,0.605626,2.513939,0.175875,-2.125507,0.576676,2.375063,0.160468,-2.068748,0.663187,2.424722,0.163757,-2.163883,2.445133,0.172431,-2.313995,2.513939,0.175875,-2.125507,2.375063,0.160468,-2.068748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.518206,0.190970,-2.137401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.429362,1.347201,-4.848397,2.427684,0.185041,-2.175610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,2.719444,-0.013844,0.312596,-0.088832,-0.945622,2.439943,0.167927,-2.168357,0.000000,2.424928,0.163654,-2.164184,0.866873,2.445136,0.172286,-2.314325,0.721498,2.514295,0.175120,-2.125957,0.868950,2.375414,0.160648,-2.068963,0.801288,2.424928,0.163654,-2.164184,2.445136,0.172286,-2.314325,2.514295,0.175120,-2.125957,2.375414,0.160648,-2.068963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.427709,0.185048,-2.175632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,2.722222,-0.012733,0.312718,-0.089096,-0.945572,2.439962,0.167861,-2.168427,0.000000,2.424944,0.163600,-2.164251,0.866873,2.445224,0.171892,-2.314402,0.721498,2.514295,0.175135,-2.126008,0.868950,2.375385,0.160818,-2.069047,0.801288,2.424944,0.163600,-2.164251,2.445224,0.171892,-2.314402,2.514295,0.175135,-2.126008,2.375385,0.160818,-2.069047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.518179,0.190881,-2.137326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,2.725000,-0.013030,0.312989,-0.088536,-0.945531,2.439852,0.168049,-2.168403,0.000000,2.424828,0.163798,-2.164238,0.825892,2.445185,0.172215,-2.314371,0.605172,2.514171,0.175217,-2.125942,0.577915,2.375222,0.160967,-2.069060,0.667402,2.424828,0.163798,-2.164238,2.445185,0.172215,-2.314371,2.514171,0.175217,-2.125942,2.375222,0.160967,-2.069060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,2.727778,-0.014427,0.312355,-0.089473,-0.945633,2.439939,0.167891,-2.168360,0.000000,2.424932,0.163591,-2.164181,0.825892,2.445044,0.172354,-2.314327,0.605172,2.514302,0.175173,-2.125995,0.577915,2.375476,0.160444,-2.068935,0.667402,2.424932,0.163591,-2.164181,2.445044,0.172354,-2.314327,2.514302,0.175173,-2.125995,2.375476,0.160444,-2.068935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.515245,0.170495,-2.127732,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,2.730556,-0.013919,0.312399,-0.088538,-0.945714,2.439940,0.168018,-2.168372,0.000000,2.424925,0.163752,-2.164193,0.825892,2.445069,0.172416,-2.314341,0.605172,2.514314,0.175160,-2.126003,0.577915,2.375452,0.160745,-2.068951,0.667402,2.424925,0.163752,-2.164193,2.445069,0.172416,-2.314341,2.514314,0.175160,-2.126003,2.375452,0.160745,-2.068951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,2.733333,-0.013978,0.312154,-0.088546,-0.945793,2.439947,0.167980,-2.168352,0.000000,2.424933,0.163713,-2.164165,0.825892,2.444999,0.172387,-2.314323,0.605172,2.514343,0.175123,-2.126021,0.577915,2.375511,0.160698,-2.068897,0.667402,2.424933,0.163713,-2.164165,2.444999,0.172387,-2.314323,2.514343,0.175123,-2.126021,2.375511,0.160698,-2.068897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.515245,0.170548,-2.127643,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,2.736111,-0.014449,0.312559,-0.090169,-0.945499,2.439622,0.168141,-2.168325,0.000000,2.424619,0.163823,-2.164152,0.825892,2.444792,0.172559,-2.314292,0.605172,2.513954,0.175539,-2.125927,0.577915,2.375121,0.160643,-2.068930,0.667402,2.424619,0.163823,-2.164152,2.444792,0.172559,-2.314292,2.513954,0.175539,-2.125927,2.375121,0.160643,-2.068930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,2.738889,-0.013211,0.312534,-0.087923,-0.945736,2.439852,0.168099,-2.168365,0.000000,2.424828,0.163861,-2.164187,0.853900,2.445039,0.172353,-2.314336,0.630822,2.514223,0.175161,-2.125977,0.543830,2.375318,0.161022,-2.068960,0.694277,2.424828,0.163861,-2.164187,2.445039,0.172353,-2.314336,2.514223,0.175161,-2.125977,2.375318,0.161022,-2.068960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,2.741667,-0.014513,0.312022,-0.089021,-0.945784,2.439787,0.167912,-2.168525,0.000000,2.424780,0.163623,-2.164336,0.853900,2.444786,0.172426,-2.314495,0.630822,2.514188,0.175117,-2.126213,0.543830,2.375392,0.160481,-2.069055,0.694277,2.424780,0.163623,-2.164336,2.444786,0.172426,-2.314495,2.514188,0.175117,-2.126213,2.375392,0.160481,-2.069055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.512958,0.173121,-2.127440,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,2.744444,-0.014572,0.312664,-0.091469,-0.945337,2.439545,0.168142,-2.168431,0.000000,2.424553,0.163788,-2.164260,0.853900,2.444751,0.172493,-2.314399,0.630822,2.513845,0.175754,-2.126014,0.543830,2.375032,0.160535,-2.069051,0.694277,2.424553,0.163788,-2.164260,2.444751,0.172493,-2.314399,2.513845,0.175754,-2.126014,2.375032,0.160535,-2.069051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.432379,1.345057,-4.845063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,2.747222,-0.014304,0.312176,-0.086541,-0.945966,2.439825,0.167776,-2.168390,0.000000,2.424798,0.163555,-2.164209,0.553132,2.444868,0.172438,-2.314354,0.421012,2.514254,0.174570,-2.126060,0.606444,2.375381,0.160541,-2.068938,0.532570,2.424798,0.163555,-2.164209,2.444868,0.172438,-2.314354,2.514254,0.174570,-2.126060,2.375381,0.160541,-2.068938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.425817,0.159149,-2.163644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,2.750000,-0.014422,0.311940,-0.086213,-0.946072,2.439897,0.167788,-2.168459,0.000000,2.424869,0.163574,-2.164271,0.553132,2.444863,0.172503,-2.314424,0.421012,2.514353,0.174524,-2.126167,0.606444,2.375503,0.160551,-2.068975,0.532570,2.424869,0.163574,-2.164271,2.444863,0.172503,-2.314424,2.514353,0.174524,-2.126167,2.375503,0.160551,-2.068975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.425756,0.159378,-2.163553,,,,-3.432618,1.344986,-4.844467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,2.752778,-0.013983,0.312055,-0.086197,-0.946042,2.439951,0.167788,-2.168472,0.000000,2.424921,0.163581,-2.164285,0.553132,2.444964,0.172384,-2.314439,0.421012,2.514396,0.174535,-2.126161,0.606444,2.375524,0.160649,-2.069001,0.532570,2.424921,0.163581,-2.164285,2.444964,0.172384,-2.314439,2.514396,0.174535,-2.126161,2.375524,0.160649,-2.069001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.515289,0.170427,-2.127697,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,2.755556,-0.014816,0.312167,-0.089230,-0.945712,2.439936,0.167882,-2.168159,0.000000,2.424931,0.163583,-2.163977,0.815374,2.444973,0.172469,-2.314126,0.600062,2.514321,0.175112,-2.125824,0.584967,2.375520,0.160366,-2.068710,0.657090,2.424931,0.163583,-2.163977,2.444973,0.172469,-2.314126,2.514321,0.175112,-2.125824,2.375520,0.160366,-2.068710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.427660,0.185009,-2.175589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,2.758333,-0.014117,0.312185,-0.088379,-0.945796,2.439938,0.168001,-2.168180,0.000000,2.424924,0.163735,-2.163995,0.815374,2.444996,0.172461,-2.314149,0.600062,2.514335,0.175111,-2.125844,0.584967,2.375498,0.160696,-2.068730,0.657090,2.424924,0.163735,-2.163995,2.444996,0.172461,-2.314149,2.514335,0.175111,-2.125844,2.375498,0.160696,-2.068730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.427433,0.184808,-2.175284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,2.761111,-0.014344,0.312364,-0.088507,-0.945722,2.439939,0.168107,-2.168244,0.000000,2.424925,0.163834,-2.164066,0.823046,2.445046,0.172625,-2.314210,0.614447,2.514318,0.175229,-2.125880,0.598980,2.375468,0.160739,-2.068819,0.656382,2.424925,0.163834,-2.164066,2.445046,0.172625,-2.314210,2.514318,0.175229,-2.125880,2.375468,0.160739,-2.068819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.432679,1.347685,-4.838115,,,,2.515255,0.170599,-2.127645,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,2.763889,-0.012511,0.312735,-0.089672,-0.945515,2.440032,0.167746,-2.168405,0.000000,2.425018,0.163474,-2.164227,0.819186,2.445308,0.171668,-2.314382,0.589599,2.514353,0.175124,-2.125983,0.594301,2.375450,0.160717,-2.069027,0.661323,2.425018,0.163474,-2.164227,2.445308,0.171668,-2.314382,2.514353,0.175124,-2.125983,2.375450,0.160717,-2.069027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.432854,1.347517,-4.837866,2.427698,0.185033,-2.175577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,2.766667,-0.013442,0.312850,-0.089038,-0.945524,2.439889,0.168037,-2.168309,0.000000,2.424872,0.163765,-2.164141,0.819186,2.445172,0.172274,-2.314278,0.589599,2.514214,0.175277,-2.125869,0.594301,2.375300,0.160832,-2.068949,0.661323,2.424872,0.163765,-2.164141,2.445172,0.172274,-2.314278,2.514214,0.175277,-2.125869,2.375300,0.160832,-2.068949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.427689,0.185139,-2.175610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,2.769444,-0.013041,0.313584,-0.090816,-0.945118,2.439643,0.168468,-2.167997,0.000000,2.424632,0.164156,-2.163848,0.859515,2.445169,0.172470,-2.313963,0.710784,2.513869,0.176016,-2.125439,0.862096,2.374901,0.161231,-2.068738,0.778923,2.424632,0.164156,-2.163848,2.445169,0.172470,-2.313963,2.513869,0.176016,-2.125439,2.374901,0.161231,-2.068738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.518160,0.190907,-2.137346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.427679,0.185041,-2.175612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,2.772222,-0.013258,0.312884,-0.087629,-0.945648,2.439840,0.168157,-2.168340,0.000000,2.424811,0.163925,-2.164175,0.859515,2.445132,0.172457,-2.314306,0.710784,2.514185,0.175166,-2.125898,0.862096,2.375232,0.161080,-2.068983,0.778923,2.424811,0.163925,-2.164175,2.445132,0.172457,-2.314306,2.514185,0.175166,-2.125898,2.375232,0.161080,-2.068983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,2.775000,-0.014079,0.312522,-0.089041,-0.945624,2.439870,0.167910,-2.168239,0.000000,2.424858,0.163628,-2.164064,0.859515,2.445034,0.172316,-2.314207,0.710784,2.514225,0.175131,-2.125850,0.862096,2.375363,0.160567,-2.068836,0.778923,2.424858,0.163628,-2.164064,2.445034,0.172316,-2.314207,2.514225,0.175131,-2.125850,2.375363,0.160567,-2.068836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.427648,0.185072,-2.175620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,2.777778,-0.014776,0.311781,-0.091104,-0.945661,2.439759,0.168135,-2.168440,0.000000,2.424772,0.163788,-2.164243,0.562209,2.444687,0.172547,-2.314416,0.409193,2.514146,0.175684,-2.126163,0.621034,2.375433,0.160522,-2.068940,0.551765,2.424772,0.163788,-2.164243,2.444687,0.172547,-2.314416,2.514146,0.175684,-2.126163,2.375433,0.160522,-2.068940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2.780556,-0.014071,0.312206,-0.088108,-0.945815,2.439913,0.168004,-2.168331,0.000000,2.424896,0.163746,-2.164148,0.562209,2.444977,0.172474,-2.314301,0.409193,2.514312,0.175069,-2.125993,0.621034,2.375466,0.160726,-2.068884,0.551765,2.424896,0.163746,-2.164148,2.444977,0.172474,-2.314301,2.514312,0.175069,-2.125993,2.375466,0.160726,-2.068884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,2.783333,-0.014896,0.312015,-0.089066,-0.945776,2.439791,0.167977,-2.168323,0.000000,2.424786,0.163680,-2.164136,0.824938,2.444778,0.172595,-2.314290,0.619729,2.514193,0.175177,-2.126012,0.616682,2.375407,0.160455,-2.068853,0.636135,2.424786,0.163680,-2.164136,2.444778,0.172595,-2.314290,2.514193,0.175177,-2.126012,2.375407,0.160455,-2.068853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,2.786111,-0.014725,0.312432,-0.088971,-0.945650,2.439857,0.168033,-2.168285,0.000000,2.424848,0.163741,-2.164111,0.824938,2.444977,0.172622,-2.314248,0.619729,2.514223,0.175220,-2.125909,0.616682,2.375382,0.160548,-2.068871,0.636135,2.424848,0.163741,-2.164111,2.444977,0.172622,-2.314248,2.514223,0.175220,-2.125909,2.375382,0.160548,-2.068871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.515226,0.170459,-2.127652,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,2.788889,-0.014152,0.312368,-0.088998,-0.945677,2.439940,0.167988,-2.168374,0.000000,2.424930,0.163706,-2.164195,0.824938,2.445056,0.172413,-2.314343,0.619729,2.514310,0.175200,-2.126009,0.616682,2.375466,0.160634,-2.068950,0.636135,2.424930,0.163706,-2.164195,2.445056,0.172413,-2.314343,2.514310,0.175200,-2.126009,2.375466,0.160634,-2.068950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.515206,0.170615,-2.127642,,,,,,,,,,,,,,,,,,,,,,,,,,,
