Format Version,1.22,Take Name,UASSAR4_rail_diagonal,Capture Frame Rate,360,Export Frame Rate,360,Capture Start Time,2018-07-20 09.54.20.680 AM,Total Frames in Take,7404,Total Exported Frames,7404,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,
5880,16.333333,0.039947,0.197567,0.079692,-0.976228,-3.720971,1.861935,-2.690009,0,-3.629059,1.85719,-2.617066,0.966197,-3.556033,1.85118,-2.683548,0.961229,-3.624983,1.857167,-2.752727,0.912178,-3.897885,1.872584,-2.629662,0.951215,-3.896896,1.871556,-2.76704,0.897085,-3.629059,1.85719,-2.617066,-3.556033,1.85118,-2.683548,-3.624983,1.857167,-2.752727,-3.897885,1.872584,-2.629662,-3.896896,1.871556,-2.76704
5881,16.336111,0.039938,0.1974,0.079746,-0.976257,-3.720919,1.861954,-2.689966,0,-3.628983,1.857193,-2.617054,0.984877,-3.55598,1.851179,-2.68356,0.967816,-3.624952,1.857179,-2.752716,0.945647,-3.897811,1.872619,-2.62956,0.948588,-3.896868,1.871599,-2.766938,0.93965,-3.628983,1.857193,-2.617054,-3.55598,1.851179,-2.68356,-3.624952,1.857179,-2.752716,-3.897811,1.872619,-2.62956,-3.896868,1.871599,-2.766938
5882,16.338889,0.040962,0.197694,0.078963,-0.976219,-3.720865,1.861847,-2.690001,0,-3.628951,1.857363,-2.617044,0.984877,-3.555917,1.851277,-2.68351,0.967816,-3.62487,1.857034,-2.752705,0.945647,-3.897792,1.872452,-2.629684,0.948588,-3.896798,1.87111,-2.767059,0.93965,-3.628951,1.857363,-2.617044,-3.555917,1.851277,-2.68351,-3.62487,1.857034,-2.752705,-3.897792,1.872452,-2.629684,-3.896798,1.87111,-2.767059
5883,16.341667,0.040953,0.197682,0.078992,-0.97622,-3.720942,1.861841,-2.689967,0,-3.629026,1.85735,-2.617013,0.968843,-3.555993,1.851262,-2.68348,0.968967,-3.624948,1.857025,-2.752673,0.915633,-3.897866,1.872454,-2.629646,0.964654,-3.896875,1.871116,-2.767021,0.920098,-3.629026,1.85735,-2.617013,-3.555993,1.851262,-2.68348,-3.624948,1.857025,-2.752673,-3.897866,1.872454,-2.629646,-3.896875,1.871116,-2.767021
5884,16.344444,0.040874,0.197594,0.079051,-0.976236,-3.720943,1.861847,-2.689981,0,-3.629016,1.857334,-2.617042,0.957947,-3.555995,1.851252,-2.683522,0.942539,-3.62496,1.857034,-2.752703,0.932859,-3.897857,1.872464,-2.62963,0.963538,-3.896888,1.871153,-2.767005,0.9233,-3.629016,1.857334,-2.617042,-3.555995,1.851252,-2.683522,-3.62496,1.857034,-2.752703,-3.897857,1.872464,-2.62963,-3.896888,1.871153,-2.767005
5885,16.347222,0.040061,0.197592,0.079607,-0.976225,-3.72094,1.861943,-2.689974,0,-3.62903,1.857227,-2.617028,0.957947,-3.556001,1.851209,-2.683507,0.942539,-3.62495,1.85717,-2.752689,0.932859,-3.897857,1.872586,-2.629635,0.963538,-3.896865,1.871522,-2.767012,0.9233,-3.62903,1.857227,-2.617028,-3.556001,1.851209,-2.683507,-3.62495,1.85717,-2.752689,-3.897857,1.872586,-2.629635,-3.896865,1.871522,-2.767012
5886,16.35,0.039982,0.197578,0.079678,-0.976225,-3.720926,1.861948,-2.689973,0,-3.629015,1.857209,-2.617029,0.972195,-3.555988,1.851195,-2.683509,0.956008,-3.624937,1.857176,-2.75269,0.952407,-3.897841,1.872599,-2.62963,0.94947,-3.89685,1.87156,-2.767008,0.958045,-3.629015,1.857209,-2.617029,-3.555988,1.851195,-2.683509,-3.624937,1.857176,-2.75269,-3.897841,1.872599,-2.62963,-3.89685,1.87156,-2.767008
5887,16.352778,0.040868,0.197619,0.079128,-0.976225,-3.72095,1.861852,-2.689981,0,-3.629028,1.857323,-2.617037,0.959817,-3.556003,1.851232,-2.683513,0.948431,-3.624963,1.857028,-2.752698,0.931165,-3.897866,1.872493,-2.62964,0.958796,-3.896889,1.871187,-2.767015,0.925959,-3.629028,1.857323,-2.617037,-3.556003,1.851232,-2.683513,-3.624963,1.857028,-2.752698,-3.897866,1.872493,-2.62964,-3.896889,1.871187,-2.767015
5888,16.355556,0.04021,0.197556,0.079669,-0.976221,-3.720927,1.861955,-2.689991,0,-3.629011,1.857242,-2.617052,0.959817,-3.55599,1.851193,-2.683535,0.948431,-3.624943,1.857148,-2.752713,0.931165,-3.897837,1.872647,-2.629639,0.958796,-3.896857,1.871547,-2.767016,0.925959,-3.629011,1.857242,-2.617052,-3.55599,1.851193,-2.683535,-3.624943,1.857148,-2.752713,-3.897837,1.872647,-2.629639,-3.896857,1.871547,-2.767016
5889,16.358333,0.040057,0.197574,0.079579,-0.976231,-3.720883,1.861912,-2.69002,0,-3.628969,1.857202,-2.617078,0.980275,-3.555943,1.851188,-2.683559,0.962278,-3.624894,1.857144,-2.752739,0.948837,-3.897797,1.872546,-2.629674,0.943679,-3.896811,1.871482,-2.767051,0.942649,-3.628969,1.857202,-2.617078,-3.555943,1.851188,-2.683559,-3.624894,1.857144,-2.752739,-3.897797,1.872546,-2.629674,-3.896811,1.871482,-2.767051
5890,16.361111,0.040164,0.19759,0.079676,-0.976216,-3.720917,1.861934,-2.689995,0,-3.629006,1.857215,-2.617049,0.980275,-3.555979,1.851172,-2.683527,0.962278,-3.624928,1.857133,-2.75271,0.948837,-3.897831,1.872619,-2.629655,0.943679,-3.89684,1.871531,-2.767033,0.942649,-3.629006,1.857215,-2.617049,-3.555979,1.851172,-2.683527,-3.624928,1.857133,-2.75271,-3.897831,1.872619,-2.629655,-3.89684,1.871531,-2.767033
5891,16.363889,0.040903,0.19775,0.079088,-0.9762,-3.720885,1.861831,-2.690008,0,-3.628981,1.857316,-2.61704,0.973552,-3.555939,1.851224,-2.683497,0.956259,-3.624882,1.857007,-2.7527,0.952528,-3.897817,1.872466,-2.629714,0.950729,-3.896805,1.871145,-2.767089,0.957769,-3.628981,1.857316,-2.61704,-3.555939,1.851224,-2.683497,-3.624882,1.857007,-2.7527,-3.897817,1.872466,-2.629714,-3.896805,1.871145,-2.767089
5892,16.366667,0.040803,0.197768,0.079087,-0.976201,-3.720877,1.861829,-2.690015,0,-3.628977,1.857304,-2.617043,0.957855,-3.555931,1.851227,-2.683497,0.944261,-3.624871,1.85702,-2.752703,0.934314,-3.897813,1.872444,-2.629728,0.963882,-3.896793,1.87115,-2.767103,0.923578,-3.628977,1.857304,-2.617043,-3.555931,1.851227,-2.683497,-3.624871,1.85702,-2.752703,-3.897813,1.872444,-2.629728,-3.896793,1.87115,-2.767103
5893,16.369444,0.040933,0.197763,0.07904,-0.9762,-3.720913,1.861799,-2.690075,0,-3.62901,1.857297,-2.617105,0.957855,-3.555967,1.851205,-2.68356,0.944261,-3.624909,1.856977,-2.752765,0.934314,-3.897848,1.872424,-2.629785,0.963882,-3.896832,1.871091,-2.76716,0.923578,-3.629011,1.857297,-2.617105,-3.555967,1.851205,-2.68356,-3.624909,1.856977,-2.752765,-3.897848,1.872424,-2.629785,-3.896832,1.871091,-2.76716
5894,16.372222,0.04073,0.197717,0.079145,-0.97621,-3.720866,1.861873,-2.689994,0,-3.62896,1.857326,-2.617031,0.957422,-3.555921,1.851255,-2.683492,0.946454,-3.624866,1.857066,-2.752691,0.930586,-3.897796,1.872493,-2.629689,0.95572,-3.896789,1.871222,-2.767065,0.915393,-3.62896,1.857326,-2.617031,-3.555921,1.851255,-2.683492,-3.624866,1.857066,-2.752691,-3.897796,1.872493,-2.629689,-3.896789,1.871222,-2.767065
5895,16.375,0.040958,0.197744,0.079119,-0.976197,-3.720956,1.861823,-2.690064,0,-3.629051,1.857307,-2.617098,0.968988,-3.556011,1.851202,-2.683555,0.96358,-3.624954,1.856984,-2.752758,0.920457,-3.897887,1.872478,-2.629768,0.96537,-3.896876,1.871143,-2.767143,0.919485,-3.629051,1.857307,-2.617098,-3.556011,1.851202,-2.683555,-3.624954,1.856984,-2.752758,-3.897886,1.872478,-2.629768,-3.896876,1.871143,-2.767143
5896,16.377778,0.040099,0.197599,0.079633,-0.97622,-3.720934,1.861929,-2.690037,0,-3.629024,1.857212,-2.61709,0.968988,-3.555995,1.851184,-2.683567,0.96358,-3.624943,1.857145,-2.752751,0.920457,-3.89785,1.872587,-2.629701,0.96537,-3.896857,1.871514,-2.767078,0.919485,-3.629024,1.857212,-2.61709,-3.555995,1.851184,-2.683567,-3.624943,1.857145,-2.752751,-3.89785,1.872587,-2.629701,-3.896857,1.871514,-2.767078
5897,16.380556,0.040925,0.197787,0.079048,-0.976195,-3.720884,1.861852,-2.69003,0,-3.628985,1.857348,-2.617056,0.955372,-3.555938,1.851257,-2.683507,0.961396,-3.624877,1.857031,-2.752715,0.920119,-3.897822,1.872478,-2.629749,0.957898,-3.8968,1.871148,-2.767123,0.916769,-3.628985,1.857348,-2.617056,-3.555938,1.851257,-2.683507,-3.624877,1.857031,-2.752715,-3.897822,1.872478,-2.629749,-3.8968,1.871148,-2.767123
5898,16.383333,0.040011,0.197562,0.07971,-0.976225,-3.720926,1.861929,-2.690041,0,-3.629013,1.857186,-2.6171,0.955372,-3.555989,1.851164,-2.683582,0.961396,-3.624939,1.857147,-2.75276,0.920119,-3.897838,1.872596,-2.629693,0.957898,-3.896852,1.871551,-2.76707,0.916769,-3.629013,1.857186,-2.6171,-3.555989,1.851164,-2.683582,-3.624939,1.857147,-2.75276,-3.897838,1.872596,-2.629693,-3.896852,1.871551,-2.76707
5899,16.386111,0.040824,0.197734,0.079135,-0.976203,-3.720887,1.861823,-2.69005,0,-3.628983,1.857289,-2.617085,0.960088,-3.555942,1.851204,-2.683543,0.947528,-3.624885,1.857003,-2.752745,0.932024,-3.897818,1.872458,-2.629751,0.95876,-3.896807,1.871161,-2.767127,0.927308,-3.628983,1.857289,-2.617085,-3.555942,1.851204,-2.683543,-3.624885,1.857003,-2.752745,-3.897818,1.872458,-2.629751,-3.896807,1.871161,-2.767127
5900,16.388889,0.041072,0.197864,0.078996,-0.976178,-3.720889,1.861821,-2.690075,0,-3.629,1.857345,-2.617088,0.969054,-3.555944,1.851235,-2.683527,0.962906,-3.624873,1.856983,-2.752747,0.92119,-3.897835,1.872458,-2.629821,0.965476,-3.896795,1.871084,-2.767195,0.920459,-3.629,1.857345,-2.617088,-3.555944,1.851235,-2.683527,-3.624873,1.856983,-2.752747,-3.897835,1.872458,-2.629821,-3.896795,1.871084,-2.767195
5901,16.391667,0.040651,0.197647,0.079072,-0.976233,-3.720906,1.861835,-2.690072,0,-3.628989,1.857295,-2.617123,0.969054,-3.555958,1.851246,-2.683595,0.962906,-3.624913,1.857055,-2.752784,0.92119,-3.897829,1.872417,-2.629742,0.965476,-3.89684,1.871165,-2.767118,0.920459,-3.628989,1.857295,-2.617123,-3.555958,1.851246,-2.683595,-3.624913,1.857055,-2.752784,-3.897829,1.872417,-2.629742,-3.89684,1.871165,-2.767118
5902,16.394444,0.040683,0.197757,0.078981,-0.976217,-3.720844,1.861823,-2.690077,0,-3.628942,1.857307,-2.617108,0.959852,-3.555896,1.851262,-2.683565,0.955255,-3.624838,1.857051,-2.752768,0.927981,-3.897782,1.872381,-2.629785,0.957286,-3.896765,1.871113,-2.76716,0.910696,-3.628942,1.857307,-2.617108,-3.555896,1.851262,-2.683565,-3.624838,1.857051,-2.752768,-3.897782,1.872381,-2.629785,-3.896765,1.871113,-2.76716
5903,16.397222,0.040736,0.197756,0.079008,-0.976213,-3.720879,1.861842,-2.690062,0,-3.628976,1.857326,-2.617093,0.959852,-3.555931,1.851269,-2.683549,0.955255,-3.624873,1.857057,-2.752753,0.927981,-3.897815,1.872418,-2.629769,0.957286,-3.896799,1.871138,-2.767144,0.910696,-3.628976,1.857326,-2.617093,-3.555931,1.851269,-2.683549,-3.624873,1.857057,-2.752753,-3.897815,1.872418,-2.629769,-3.896799,1.871138,-2.767144
5904,16.4,0.041048,0.197669,0.079023,-0.976216,-3.720949,1.861879,-2.690042,0,-3.629031,1.857391,-2.61709,0.96698,-3.556001,1.851284,-2.683559,0.964493,-3.624958,1.857042,-2.752751,0.918769,-3.897871,1.872519,-2.629717,0.962952,-3.896884,1.871158,-2.767092,0.918041,-3.629031,1.857391,-2.61709,-3.556001,1.851284,-2.683559,-3.624958,1.857042,-2.752751,-3.897871,1.872519,-2.629717,-3.896884,1.871158,-2.767092
5905,16.402778,0.041001,0.197677,0.079077,-0.976212,-3.720927,1.861839,-2.690049,0,-3.629012,1.857335,-2.617095,0.95831,-3.555981,1.851229,-2.683563,0.943645,-3.624935,1.857001,-2.752756,0.934216,-3.89785,1.872488,-2.629728,0.964984,-3.89686,1.871142,-2.767103,0.9234,-3.629012,1.857335,-2.617095,-3.555981,1.851229,-2.683563,-3.624935,1.857001,-2.752756,-3.89785,1.872488,-2.629728,-3.89686,1.871142,-2.767103
5906,16.405556,0.040887,0.197783,0.078882,-0.976211,-3.720846,1.861796,-2.690065,0,-3.628944,1.857322,-2.617093,0.95831,-3.555897,1.851256,-2.683546,0.943645,-3.624839,1.857007,-2.752752,0.934216,-3.897786,1.87236,-2.62978,0.964984,-3.896767,1.871032,-2.767154,0.9234,-3.628944,1.857322,-2.617093,-3.555897,1.851256,-2.683546,-3.624839,1.857007,-2.752752,-3.897786,1.87236,-2.62978,-3.896767,1.871032,-2.767154
5907,16.408333,0.04021,0.197593,0.079624,-0.976217,-3.720925,1.861954,-2.690023,0,-3.629013,1.857251,-2.617077,0.972502,-3.555986,1.851207,-2.683555,0.95743,-3.624935,1.857154,-2.752738,0.951978,-3.897839,1.872631,-2.629684,0.949997,-3.896849,1.871528,-2.767061,0.958132,-3.629013,1.857251,-2.617077,-3.555986,1.851207,-2.683555,-3.624935,1.857154,-2.752738,-3.897839,1.872631,-2.629684,-3.896849,1.871528,-2.767061
5908,16.411111,0.040921,0.197787,0.079051,-0.976195,-3.72088,1.861832,-2.690019,0,-3.628981,1.857327,-2.617045,0.960314,-3.555934,1.851235,-2.683496,0.948649,-3.624872,1.85701,-2.752705,0.931516,-3.897817,1.872458,-2.629738,0.959889,-3.896795,1.871129,-2.767113,0.926569,-3.628981,1.857327,-2.617045,-3.555934,1.851235,-2.683496,-3.624872,1.85701,-2.752705,-3.897817,1.872458,-2.629738,-3.896795,1.871129,-2.767113
5909,16.413889,0.040909,0.19775,0.079116,-0.976198,-3.720874,1.861827,-2.690001,0,-3.62897,1.857306,-2.617033,0.960314,-3.555929,1.851209,-2.68349,0.948649,-3.624871,1.856996,-2.752693,0.931516,-3.897805,1.872471,-2.629708,0.959889,-3.896793,1.87115,-2.767083,0.926569,-3.62897,1.857306,-2.617033,-3.555929,1.851209,-2.68349,-3.624871,1.856996,-2.752693,-3.897805,1.872471,-2.629708,-3.896793,1.87115,-2.767083
5910,16.416667,0.040025,0.197585,0.079622,-0.976227,-3.720876,1.861901,-2.690035,0,-3.628965,1.857178,-2.61709,0.984795,-3.555937,1.851164,-2.683569,0.967328,-3.624886,1.857131,-2.752751,0.947189,-3.897792,1.872542,-2.629693,0.949302,-3.896801,1.871488,-2.767071,0.939739,-3.628965,1.857178,-2.61709,-3.555937,1.851164,-2.683569,-3.624886,1.857131,-2.752751,-3.897792,1.872542,-2.629693,-3.896801,1.871488,-2.767071
5911,16.419444,0.040879,0.197773,0.079055,-0.976199,-3.720867,1.86183,-2.690019,0,-3.628967,1.85732,-2.617048,0.984795,-3.555921,1.851235,-2.683501,0.967328,-3.624861,1.857015,-2.752707,0.947189,-3.897803,1.87245,-2.629733,0.949302,-3.896785,1.871133,-2.767108,0.939739,-3.628967,1.85732,-2.617048,-3.555921,1.851235,-2.683501,-3.624861,1.857015,-2.752707,-3.897803,1.87245,-2.629733,-3.896785,1.871133,-2.767108
5912,16.422222,0.040754,0.197675,0.079096,-0.976221,-3.720929,1.861866,-2.689994,0,-3.629016,1.857332,-2.61704,0.958407,-3.555982,1.851263,-2.683508,0.943669,-3.624934,1.857064,-2.7527,0.934734,-3.897854,1.872475,-2.629674,0.964213,-3.896859,1.871196,-2.76705,0.924002,-3.629016,1.857332,-2.61704,-3.555982,1.851263,-2.683508,-3.624934,1.857064,-2.7527,-3.897854,1.872475,-2.629674,-3.896859,1.871196,-2.76705
5913,16.425,0.041015,0.197773,0.07902,-0.976196,-3.720885,1.861824,-2.690007,0,-3.628982,1.857335,-2.617036,0.958954,-3.555938,1.851232,-2.68349,0.944741,-3.62488,1.856992,-2.752696,0.926076,-3.89782,1.872458,-2.62972,0.950156,-3.896803,1.871102,-2.767095,0.907305,-3.628982,1.857335,-2.617036,-3.555938,1.851232,-2.68349,-3.62488,1.856992,-2.752696,-3.89782,1.872458,-2.62972,-3.896803,1.871102,-2.767095
5914,16.427778,0.04022,0.197455,0.079708,-0.976238,-3.720997,1.861971,-2.689983,0,-3.629066,1.857249,-2.617063,0.958954,-3.556059,1.851195,-2.683561,0.944741,-3.625026,1.857157,-2.752725,0.926076,-3.897893,1.872677,-2.629595,0.950156,-3.896941,1.871579,-2.766973,0.907305,-3.629066,1.857249,-2.617063,-3.556059,1.851195,-2.683561,-3.625026,1.857157,-2.752725,-3.897893,1.872677,-2.629595,-3.896941,1.871579,-2.766973
5915,16.430556,0.040543,0.197536,0.079747,-0.976205,-3.720971,1.861948,-2.690002,0,-3.62905,1.857253,-2.617068,0.977988,-3.556036,1.851142,-2.683553,0.97418,-3.624993,1.857074,-2.752729,0.937769,-3.897872,1.872727,-2.629643,0.948797,-3.896904,1.871542,-2.76702,0.947955,-3.62905,1.857253,-2.617068,-3.556036,1.851142,-2.683553,-3.624993,1.857074,-2.752729,-3.897872,1.872727,-2.629643,-3.896904,1.871542,-2.76702
5916,16.433333,0.040668,0.19776,0.079124,-0.976205,-3.720889,1.861819,-2.689978,0,-3.62899,1.857272,-2.617007,0.957594,-3.555944,1.851212,-2.683463,0.943231,-3.624882,1.857026,-2.752667,0.933479,-3.897825,1.872421,-2.62969,0.964095,-3.896805,1.871164,-2.767065,0.922527,-3.62899,1.857272,-2.617007,-3.555944,1.851212,-2.683463,-3.624882,1.857026,-2.752667,-3.897825,1.872421,-2.62969,-3.896805,1.871164,-2.767065
5917,16.436111,0.040859,0.19746,0.079133,-0.976257,-3.720948,1.861812,-2.690048,0,-3.629003,1.857278,-2.617134,0.957594,-3.556,1.851189,-2.683634,0.943231,-3.624982,1.856989,-2.752797,0.933479,-3.897845,1.872452,-2.62965,0.964095,-3.896912,1.871152,-2.767026,0.922527,-3.629003,1.857278,-2.617134,-3.556,1.851189,-2.683634,-3.624982,1.856989,-2.752797,-3.897845,1.872452,-2.62965,-3.896912,1.871152,-2.767026
5918,16.438889,0.040891,0.19762,0.079073,-0.976228,-3.720937,1.861864,-2.689967,0,-3.629014,1.857348,-2.617023,0.958139,-3.555989,1.85126,-2.6835,0.943961,-3.62495,1.857044,-2.752684,0.933881,-3.897853,1.872491,-2.629625,0.96446,-3.896877,1.871176,-2.767001,0.923928,-3.629014,1.857348,-2.617023,-3.555989,1.85126,-2.6835,-3.62495,1.857044,-2.752684,-3.897853,1.872491,-2.629625,-3.896877,1.871176,-2.767001
5919,16.441667,0.041009,0.197743,0.0791,-0.976196,-3.720881,1.861855,-2.689971,0,-3.628976,1.857348,-2.617005,0.958139,-3.555936,1.851237,-2.683463,0.943961,-3.62488,1.857011,-2.752665,0.933881,-3.897811,1.872513,-2.629674,0.96446,-3.896802,1.871164,-2.767049,0.923928,-3.628976,1.857348,-2.617005,-3.555936,1.851237,-2.683463,-3.62488,1.857011,-2.752665,-3.897811,1.872513,-2.629674,-3.896802,1.871164,-2.767049
5920,16.444444,0.040897,0.197792,0.078975,-0.976201,-3.720894,1.861845,-2.689973,0,-3.628995,1.857353,-2.616998,0.959751,-3.555947,1.851275,-2.68345,0.947943,-3.624886,1.857039,-2.752658,0.932111,-3.897834,1.872442,-2.629692,0.958843,-3.896811,1.871115,-2.767067,0.927555,-3.628995,1.857353,-2.616998,-3.555947,1.851275,-2.68345,-3.624886,1.857039,-2.752658,-3.897834,1.872442,-2.629692,-3.896811,1.871115,-2.767067
5921,16.447222,0.039863,0.197583,0.079628,-0.976233,-3.720933,1.861936,-2.689959,0,-3.629023,1.857195,-2.617014,0.973084,-3.555994,1.851206,-2.683494,0.957628,-3.624941,1.857191,-2.752675,0.950613,-3.897851,1.872548,-2.629618,0.949897,-3.896857,1.871539,-2.766995,0.958051,-3.629023,1.857195,-2.617014,-3.555994,1.851206,-2.683494,-3.624941,1.857191,-2.752675,-3.897851,1.872548,-2.629618,-3.896857,1.871539,-2.766995
5922,16.45,0.040911,0.197654,0.079033,-0.976224,-3.72094,1.861834,-2.68997,0,-3.629022,1.857329,-2.617021,0.973084,-3.555992,1.851243,-2.683492,0.957628,-3.62495,1.857017,-2.752681,0.950613,-3.897862,1.872452,-2.62964,0.949897,-3.896877,1.871128,-2.767015,0.958051,-3.629022,1.857329,-2.617021,-3.555992,1.851243,-2.683492,-3.62495,1.857017,-2.752681,-3.897862,1.872452,-2.62964,-3.896877,1.871128,-2.767015
5923,16.452778,0.040302,0.197384,0.079601,-0.976258,-3.720959,1.861961,-2.689991,0,-3.629016,1.857269,-2.617085,0.981161,-3.556018,1.851215,-2.683594,0.975719,-3.624998,1.857152,-2.752748,0.935139,-3.897847,1.872648,-2.629575,0.950441,-3.896918,1.871523,-2.766953,0.945923,-3.629016,1.857269,-2.617085,-3.556018,1.851215,-2.683594,-3.624998,1.857152,-2.752748,-3.897847,1.872648,-2.629575,-3.896918,1.871523,-2.766953
5924,16.455556,0.040807,0.197657,0.07917,-0.976216,-3.720937,1.861866,-2.689967,0,-3.629022,1.857322,-2.617015,0.959703,-3.555991,1.851236,-2.683485,0.949055,-3.624945,1.857044,-2.752676,0.930266,-3.897858,1.872509,-2.629641,0.958853,-3.896868,1.87122,-2.767016,0.927002,-3.629022,1.857322,-2.617015,-3.555991,1.851236,-2.683485,-3.624945,1.857044,-2.752676,-3.897858,1.872509,-2.629641,-3.896868,1.87122,-2.767016
5925,16.458333,0.040894,0.19767,0.079026,-0.976222,-3.720931,1.861852,-2.689984,0,-3.629014,1.857348,-2.617032,0.959703,-3.555983,1.851265,-2.683501,0.949055,-3.624938,1.85704,-2.752692,0.930266,-3.897854,1.872465,-2.62966,0.958853,-3.896865,1.871145,-2.767035,0.927002,-3.629014,1.857348,-2.617032,-3.555983,1.851265,-2.683501,-3.624938,1.85704,-2.752692,-3.897854,1.872465,-2.62966,-3.896865,1.871145,-2.767035
5926,16.461111,0.040863,0.19776,0.079032,-0.976204,-3.720882,1.861841,-2.689991,0,-3.628979,1.857333,-2.617021,0.967138,-3.555935,1.851254,-2.683477,0.965536,-3.624877,1.857032,-2.752681,0.920035,-3.897817,1.87245,-2.629699,0.963635,-3.896802,1.871136,-2.767075,0.921795,-3.628979,1.857333,-2.617021,-3.555935,1.851254,-2.683477,-3.624877,1.857032,-2.752681,-3.897817,1.87245,-2.629699,-3.896802,1.871136,-2.767075
5927,16.463889,0.039948,0.197464,0.079698,-0.976248,-3.720991,1.861947,-2.689986,0,-3.629064,1.857199,-2.617063,0.967138,-3.556052,1.851189,-2.68356,0.965536,-3.625015,1.857178,-2.752725,0.920035,-3.897892,1.872599,-2.629603,0.963635,-3.896932,1.871573,-2.766981,0.921795,-3.629064,1.857199,-2.617063,-3.556052,1.851189,-2.68356,-3.625015,1.857178,-2.752725,-3.897892,1.872599,-2.629603,-3.896932,1.871573,-2.766981
5928,16.466667,0.040207,0.197476,0.079659,-0.976238,-3.720966,1.861994,-2.689936,0,-3.629038,1.857281,-2.617012,0.977453,-3.556027,1.851235,-2.683508,0.953577,-3.624992,1.857189,-2.752674,0.953196,-3.897866,1.872682,-2.629555,0.954706,-3.896908,1.871584,-2.766933,0.962201,-3.629038,1.857281,-2.617012,-3.556027,1.851235,-2.683508,-3.624992,1.857189,-2.752674,-3.897866,1.872682,-2.629555,-3.896908,1.871584,-2.766933
5929,16.469444,0.040935,0.197771,0.079019,-0.9762,-3.720878,1.861854,-2.689988,0,-3.628976,1.857357,-2.617017,0.967193,-3.555931,1.851268,-2.683471,0.963799,-3.624872,1.857036,-2.752677,0.919331,-3.897814,1.872472,-2.6297,0.962171,-3.896797,1.871139,-2.767075,0.918712,-3.628976,1.857357,-2.617017,-3.555931,1.851268,-2.683471,-3.624872,1.857036,-2.752677,-3.897814,1.872472,-2.6297,-3.896797,1.871139,-2.767075
5930,16.472222,0.040055,0.197481,0.079688,-0.976241,-3.720973,1.861949,-2.689988,0,-3.629047,1.857214,-2.617062,0.967193,-3.556034,1.851188,-2.683557,0.963799,-3.624997,1.857164,-2.752724,0.919331,-3.897875,1.872617,-2.62961,0.962171,-3.896913,1.871562,-2.766987,0.918712,-3.629047,1.857214,-2.617062,-3.556034,1.851188,-2.683557,-3.624997,1.857164,-2.752724,-3.897875,1.872617,-2.62961,-3.896913,1.871562,-2.766987
5931,16.475,0.039924,0.197602,0.079687,-0.976222,-3.720921,1.861944,-2.690006,0,-3.629014,1.857197,-2.617057,0.979406,-3.555983,1.851191,-2.683533,0.973849,-3.624928,1.857179,-2.752717,0.94059,-3.897839,1.872587,-2.629672,0.950052,-3.89684,1.871564,-2.76705,0.946671,-3.629014,1.857197,-2.617057,-3.555983,1.851191,-2.683533,-3.624928,1.857179,-2.752717,-3.897839,1.872587,-2.629672,-3.89684,1.871564,-2.76705
5932,16.477778,0.039985,0.197554,0.079673,-0.97623,-3.720928,1.861949,-2.690005,0,-3.629013,1.857211,-2.617065,0.973174,-3.555989,1.851198,-2.683549,0.956396,-3.624941,1.857177,-2.752726,0.951461,-3.89784,1.872599,-2.629653,0.950296,-3.896856,1.87156,-2.767031,0.958547,-3.629013,1.857211,-2.617065,-3.555989,1.851198,-2.683549,-3.624941,1.857177,-2.752726,-3.89784,1.872599,-2.629653,-3.896856,1.87156,-2.767031
5933,16.480556,0.040798,0.197761,0.079084,-0.976203,-3.720884,1.861832,-2.690019,0,-3.628983,1.857307,-2.617049,0.973174,-3.555938,1.851231,-2.683504,0.956396,-3.624879,1.857025,-2.752709,0.951461,-3.89782,1.872445,-2.62973,0.950296,-3.896802,1.871152,-2.767105,0.958547,-3.628983,1.857307,-2.617049,-3.555938,1.851231,-2.683504,-3.624879,1.857025,-2.752709,-3.89782,1.872445,-2.62973,-3.896802,1.871152,-2.767105
5934,16.483333,0.040926,0.197766,0.079034,-0.976201,-3.720899,1.861835,-2.690036,0,-3.628997,1.857334,-2.617066,0.966645,-3.555953,1.851244,-2.683521,0.965372,-3.624895,1.857015,-2.752726,0.917721,-3.897834,1.872456,-2.629747,0.965115,-3.896818,1.871126,-2.767122,0.922275,-3.628997,1.857334,-2.617066,-3.555953,1.851244,-2.683521,-3.624895,1.857015,-2.752726,-3.897834,1.872456,-2.629747,-3.896818,1.871126,-2.767122
5935,16.486111,0.040943,0.197682,0.079076,-0.976213,-3.72095,1.861824,-2.690039,0,-3.629036,1.857314,-2.617085,0.966645,-3.556003,1.851218,-2.683551,0.965372,-3.624956,1.856995,-2.752745,0.917721,-3.897874,1.872463,-2.62972,0.965115,-3.896881,1.871132,-2.767095,0.922275,-3.629036,1.857314,-2.617085,-3.556003,1.851218,-2.683551,-3.624956,1.856995,-2.752745,-3.897874,1.872463,-2.62972,-3.896881,1.871132,-2.767095
