Format Version,1.22,Take Name,day 2 back right triangle,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2018-07-20 09.10.08.679 AM,Total Frames in Take,1339,Total Exported Frames,1339,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
202,0.561111,-0.003289,0.106881,-0.126573,-0.986177,2.483826,0.167750,0.859788,0.000000,2.472115,0.163208,0.869955,0.916876,2.429904,0.158833,0.724269,0.848810,2.568110,0.182177,0.867892,0.880014,2.465175,0.166782,0.977037,0.855373,2.472115,0.163208,0.869955,2.429904,0.158833,0.724269,2.568110,0.182177,0.867892,2.465175,0.166782,0.977037,,,,-3.105106,1.305254,-4.827761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,0.563889,-0.000745,0.106817,-0.124404,-0.986465,2.483857,0.167949,0.859782,0.000000,2.472120,0.163511,0.869964,0.944879,2.429950,0.158677,0.724281,0.937567,2.568208,0.182001,0.867858,0.912383,2.465151,0.167609,0.977026,0.881338,2.472120,0.163511,0.869964,2.429950,0.158677,0.724281,2.568208,0.182001,0.867858,2.465151,0.167609,0.977026,,,,-3.105138,1.305296,-4.827825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,0.566667,-0.003520,0.106878,-0.126985,-0.986123,2.483758,0.167806,0.859746,0.000000,2.472051,0.163249,0.869911,0.944879,2.429836,0.158891,0.724226,0.937567,2.568030,0.182303,0.867850,0.912383,2.465113,0.166779,0.976995,0.881338,2.472051,0.163249,0.869911,2.429836,0.158891,0.724226,2.568030,0.182303,0.867850,2.465113,0.166779,0.976995,,,,-3.105080,1.305367,-4.827852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,0.569444,-0.003610,0.106757,-0.126590,-0.986187,2.483750,0.167808,0.859709,0.000000,2.472043,0.163258,0.869876,0.921452,2.429784,0.158966,0.724202,0.910798,2.568036,0.182238,0.867793,0.947235,2.465137,0.166768,0.976963,0.858857,2.472043,0.163258,0.869876,2.429784,0.158966,0.724202,2.568036,0.182238,0.867793,2.465137,0.166768,0.976963,,,,-3.105050,1.305341,-4.827827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,0.572222,-0.001417,0.105907,-0.125515,-0.986422,2.483646,0.168077,0.859756,0.000000,2.471940,0.163602,0.869957,0.925279,2.429497,0.158794,0.724352,0.911369,2.567979,0.182319,0.867679,0.946628,2.465170,0.167592,0.977036,0.857016,2.471940,0.163602,0.869957,2.429497,0.158794,0.724352,2.567979,0.182319,0.867679,2.465170,0.167592,0.977036,,,,-3.104990,1.305237,-4.827894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,0.575000,-0.001765,0.106419,-0.124746,-0.986464,2.483689,0.168083,0.859769,0.000000,2.471967,0.163616,0.869955,0.925279,2.429650,0.159011,0.724307,0.911369,2.568036,0.182195,0.867783,0.946628,2.465105,0.167511,0.977031,0.857016,2.471967,0.163616,0.869955,2.429650,0.159011,0.724307,2.568036,0.182195,0.867783,2.465105,0.167511,0.977031,,,,-3.104985,1.305425,-4.827908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,0.577778,-0.000869,0.106439,-0.125068,-0.986422,2.483691,0.168043,0.859772,0.000000,2.471968,0.163589,0.869963,0.916138,2.429693,0.158699,0.724312,0.851593,2.568029,0.182208,0.867783,0.876340,2.465075,0.167677,0.977030,0.851710,2.471968,0.163589,0.869963,2.429693,0.158699,0.724312,2.568029,0.182208,0.867783,2.465075,0.167677,0.977030,,,,-3.104993,1.305350,-4.827947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,0.580556,-0.002141,0.105442,-0.125703,-0.986446,2.483478,0.168161,0.859739,0.000000,2.471784,0.163667,0.869948,0.927970,2.429183,0.159022,0.724384,0.911107,2.567812,0.182437,0.867588,0.953441,2.465131,0.167517,0.977039,0.850345,2.471784,0.163667,0.869948,2.429183,0.159022,0.724384,2.567812,0.182437,0.867588,2.465131,0.167517,0.977039,,,,-3.104967,1.305412,-4.827933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,0.583333,-0.001223,0.106160,-0.125744,-0.986366,2.483606,0.168022,0.859740,0.000000,2.471895,0.163546,0.869936,0.927970,2.429536,0.158666,0.724309,0.911107,2.567928,0.182303,0.867705,0.953441,2.465064,0.167572,0.977009,0.850345,2.471895,0.163546,0.869936,2.429536,0.158666,0.724309,2.567928,0.182303,0.867705,2.465064,0.167572,0.977009,,,,-3.105048,1.305379,-4.828043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,0.586111,-0.002219,0.107936,-0.126088,-0.986127,2.483681,0.167732,0.859870,0.000000,2.471941,0.163221,0.870017,0.943800,2.430068,0.158642,0.724240,0.962538,2.567963,0.182074,0.868147,0.921598,2.464752,0.166991,0.977076,0.913475,2.471941,0.163221,0.870017,2.430068,0.158642,0.724240,2.567963,0.182074,0.868147,2.464752,0.166991,0.977076,,,,-3.104941,1.305517,-4.828048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,0.588889,-0.004205,0.107201,-0.125595,-0.986264,2.483835,0.167763,0.859805,0.000000,2.472112,0.163220,0.869957,0.943800,2.429948,0.159225,0.724247,0.962538,2.568141,0.182025,0.867970,0.921598,2.465138,0.166582,0.977044,0.913475,2.472112,0.163220,0.869957,2.429948,0.159225,0.724247,2.568141,0.182025,0.867970,2.465138,0.166582,0.977044,,,,-3.104971,1.305508,-4.828051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,0.591667,-0.003930,0.106556,-0.126689,-0.986195,2.483725,0.167827,0.859722,0.000000,2.472024,0.163269,0.869893,0.911683,2.429697,0.159047,0.724236,0.889376,2.568011,0.182275,0.867775,0.960163,2.465169,0.166717,0.976985,0.835930,2.472024,0.163269,0.869893,2.429697,0.159047,0.724236,2.568011,0.182275,0.867775,2.465169,0.166717,0.976985,,,,-3.104888,1.305535,-4.828104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,0.594444,-0.002788,0.105503,-0.123940,-0.986661,2.483611,0.167684,0.859634,0.000000,2.471903,0.163213,0.869836,0.902830,2.429273,0.158955,0.724269,0.874386,2.567994,0.181661,0.867498,0.916439,2.465273,0.166908,0.976934,0.875268,2.471903,0.163213,0.869836,2.429273,0.158955,0.724269,2.567994,0.181661,0.867498,2.465273,0.166908,0.976934,,,,-3.104896,1.305584,-4.828149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,0.597222,-0.002405,0.105880,-0.126420,-0.986307,2.483847,0.167933,0.859693,0.000000,2.472152,0.163417,0.869889,0.902830,2.429678,0.158778,0.724288,0.874386,2.568153,0.182332,0.867618,0.916439,2.465404,0.167206,0.976977,0.875268,2.472152,0.163417,0.869889,2.429678,0.158778,0.724288,2.568153,0.182332,0.867618,2.465404,0.167206,0.976977,,,,-3.104841,1.305604,-4.828119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,0.600000,-0.002986,0.105350,-0.124914,-0.986554,2.483467,0.168267,0.859725,0.000000,2.471771,0.163771,0.869930,0.916376,2.429103,0.159449,0.724376,0.846095,2.567824,0.182410,0.867564,0.881281,2.465169,0.167437,0.977031,0.856364,2.471771,0.163771,0.869930,2.429103,0.159449,0.724376,2.567824,0.182410,0.867564,2.465169,0.167437,0.977031,,,,-3.104850,1.305722,-4.828132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,0.602778,-0.003599,0.105812,-0.127301,-0.986198,2.483609,0.167800,0.859733,0.000000,2.471927,0.163239,0.869924,0.923701,2.429404,0.158827,0.724330,0.895702,2.567889,0.182352,0.867655,0.905656,2.465216,0.166783,0.977022,0.936652,2.471927,0.163239,0.869924,2.429404,0.158827,0.724330,2.567889,0.182352,0.867655,2.465216,0.166783,0.977022,,,,-3.104896,1.305659,-4.828158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,0.605556,-0.001393,0.106518,-0.124073,-0.986538,2.483732,0.168137,0.859768,0.000000,2.472000,0.163692,0.869954,0.923701,2.429716,0.159066,0.724297,0.895702,2.568096,0.182133,0.867797,0.905656,2.465116,0.167658,0.977026,0.936652,2.472000,0.163692,0.869954,2.429716,0.159066,0.724297,2.568096,0.182133,0.867797,2.465116,0.167658,0.977026,,,,-3.104965,1.305673,-4.828177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,0.608333,-0.000830,0.106834,-0.124513,-0.986449,2.483778,0.168050,0.859748,0.000000,2.472042,0.163607,0.869929,0.923492,2.429876,0.158784,0.724244,0.910559,2.568125,0.182120,0.867827,0.947652,2.465070,0.167688,0.976991,0.859222,2.472042,0.163607,0.869929,2.429876,0.158784,0.724244,2.568125,0.182120,0.867827,2.465070,0.167688,0.976991,,,,-3.104931,1.305779,-4.828179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,0.611111,-0.001959,0.105438,-0.125525,-0.986470,2.483512,0.168154,0.859755,0.000000,2.471817,0.163668,0.869964,0.923492,2.429218,0.158992,0.724401,0.910559,2.567852,0.182399,0.867602,0.947652,2.465161,0.167555,0.977054,0.859222,2.471817,0.163668,0.869964,2.429218,0.158992,0.724401,2.567852,0.182399,0.867602,2.465161,0.167555,0.977054,,,,-3.104883,1.305747,-4.828200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,0.613889,-0.003569,0.106775,-0.126530,-0.986193,2.483811,0.167801,0.859735,0.000000,2.472103,0.163254,0.869902,0.934396,2.429850,0.158958,0.724226,0.900970,2.568099,0.182221,0.867822,0.901051,2.465194,0.166771,0.976989,0.871372,2.472103,0.163254,0.869902,2.429850,0.158958,0.724226,2.568099,0.182221,0.867822,2.465194,0.166771,0.976989,,,,-3.104931,1.305763,-4.828212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,0.616667,-0.004654,0.105428,-0.126916,-0.986284,2.483577,0.167870,0.859764,0.000000,2.471903,0.163294,0.869958,0.957635,2.429225,0.159207,0.724400,0.963508,2.567873,0.182360,0.867628,0.943706,2.465306,0.166621,0.977070,0.943297,2.471903,0.163294,0.869958,2.429225,0.159207,0.724400,2.567873,0.182360,0.867628,2.465306,0.166621,0.977070,,,,-3.104930,1.305728,-4.828164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,0.619444,-0.003464,0.106676,-0.127225,-0.986115,2.483779,0.167722,0.859731,0.000000,2.472078,0.163162,0.869902,0.957635,2.429810,0.158753,0.724234,0.963508,2.568047,0.182260,0.867801,0.943706,2.465179,0.166711,0.976988,0.943297,2.472078,0.163162,0.869902,2.429810,0.158753,0.724234,2.568047,0.182260,0.867801,2.465179,0.166711,0.976988,,,,-3.104862,1.305824,-4.828180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,0.622222,-0.000928,0.106550,-0.125026,-0.986415,2.483789,0.168075,0.859739,0.000000,2.472063,0.163620,0.869926,0.947786,2.429817,0.158755,0.724266,0.942696,2.568126,0.182232,0.867769,0.915769,2.465149,0.167692,0.976993,0.880791,2.472063,0.163620,0.869926,2.429817,0.158755,0.724266,2.568126,0.182232,0.867769,2.465149,0.167692,0.976993,,,,-3.104886,1.305927,-4.828229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,0.625000,-0.003555,0.106176,-0.127765,-0.986098,2.483670,0.167792,0.859683,0.000000,2.471984,0.163220,0.869866,0.895455,2.429575,0.158756,0.724240,0.872684,2.567930,0.182423,0.867667,0.912345,2.465189,0.166768,0.976958,0.882495,2.471984,0.163220,0.869866,2.429575,0.158756,0.724240,2.567930,0.182423,0.867667,2.465189,0.166768,0.976958,,,,-3.104921,1.305923,-4.828184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,0.627778,-0.001141,0.106888,-0.123951,-0.986514,2.483883,0.168069,0.859707,0.000000,2.472142,0.163631,0.869884,0.895455,2.429973,0.158961,0.724195,0.872684,2.568245,0.182044,0.867797,0.912345,2.465173,0.167639,0.976950,0.882495,2.472142,0.163631,0.869884,2.429973,0.158961,0.724195,2.568245,0.182044,0.867797,2.465173,0.167639,0.976950,,,,-3.104902,1.306042,-4.828204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,0.630556,-0.001036,0.105926,-0.125497,-0.986422,2.483619,0.168059,0.859701,0.000000,2.471910,0.163593,0.869904,0.934660,2.429486,0.158682,0.724297,0.966306,2.567952,0.182297,0.867625,0.928115,2.465127,0.167663,0.976979,0.901835,2.471910,0.163593,0.869904,2.429486,0.158682,0.724297,2.567952,0.182297,0.867625,2.465127,0.167663,0.976979,,,,-3.104873,1.306057,-4.828171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,0.633333,-0.004128,0.105656,-0.127339,-0.986207,2.483655,0.167839,0.859778,0.000000,2.471979,0.163265,0.869970,0.934660,2.429391,0.158990,0.724391,0.966306,2.567936,0.182399,0.867677,0.928115,2.465314,0.166702,0.977075,0.901835,2.471979,0.163265,0.869970,2.429391,0.158990,0.724391,2.567936,0.182399,0.867677,2.465314,0.166702,0.977075,,,,-3.104904,1.305990,-4.828167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,0.636111,-0.001390,0.107123,-0.123612,-0.986531,2.483904,0.168013,0.859846,0.000000,2.472156,0.163577,0.870016,0.946316,2.430041,0.159024,0.724308,0.937885,2.568271,0.181931,0.867979,0.916722,2.465147,0.167522,0.977081,0.883108,2.472156,0.163577,0.870016,2.430041,0.159024,0.724308,2.568271,0.181931,0.867979,2.465147,0.167522,0.977081,,,,-3.104949,1.306120,-4.828127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,0.638889,-0.001059,0.106440,-0.125623,-0.986351,2.483724,0.167945,0.859781,0.000000,2.472006,0.163475,0.869971,0.925123,2.429732,0.158573,0.724320,0.953166,2.568045,0.182205,0.867793,0.920135,2.465112,0.167527,0.977039,0.910914,2.472006,0.163475,0.869971,2.429732,0.158573,0.724320,2.568045,0.182205,0.867793,2.465112,0.167527,0.977039,,,,-3.104883,1.306134,-4.828203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,0.641667,-0.004580,0.106787,-0.126832,-0.986149,2.483685,0.167853,0.859785,0.000000,2.471983,0.163276,0.869946,0.925123,2.429701,0.159227,0.724271,0.953166,2.567962,0.182327,0.867882,0.920135,2.465094,0.166581,0.977041,0.910914,2.471983,0.163276,0.869946,2.429701,0.159227,0.724271,2.567962,0.182327,0.867882,2.465094,0.166581,0.977041,,,,-3.104916,1.306268,-4.828109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,0.644444,-0.003878,0.106049,-0.127495,-0.986146,2.483683,0.167794,0.859746,0.000000,2.471999,0.163221,0.869930,0.922553,2.429537,0.158873,0.724316,0.906588,2.567953,0.182380,0.867711,0.944630,2.465242,0.166702,0.977027,0.857998,2.471999,0.163221,0.869930,2.429537,0.158873,0.724316,2.567953,0.182380,0.867711,2.465242,0.166702,0.977027,,,,-3.105315,1.306450,-4.828219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,0.647222,-0.000592,0.106756,-0.125189,-0.986372,2.483736,0.167941,0.859726,0.000000,2.472006,0.163490,0.869911,0.922553,2.429834,0.158520,0.724232,0.906588,2.568065,0.182127,0.867790,0.944630,2.465037,0.167629,0.976971,0.857998,2.472006,0.163490,0.869911,2.429834,0.158520,0.724232,2.568065,0.182127,0.867790,2.465037,0.167629,0.976971,,,,-3.104938,1.306239,-4.828205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,0.650000,-0.000534,0.106896,-0.124149,-0.986489,2.483802,0.167903,0.859795,0.000000,2.472060,0.163475,0.869976,0.903836,2.429917,0.158614,0.724286,0.867719,2.568159,0.181910,0.867883,0.950781,2.465072,0.167614,0.977035,0.827535,2.472060,0.163475,0.869976,2.429917,0.158614,0.724286,2.568159,0.181910,0.867883,2.465072,0.167614,0.977035,,,,-3.104889,1.306196,-4.828166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,0.652778,-0.003358,0.106757,-0.126705,-0.986173,2.483773,0.167743,0.859752,0.000000,2.472066,0.163197,0.869921,0.956823,2.429817,0.158822,0.724246,0.962589,2.568055,0.182193,0.867835,0.941923,2.465152,0.166762,0.977006,0.945775,2.472066,0.163197,0.869921,2.429817,0.158822,0.724246,2.568055,0.182193,0.867835,2.465152,0.166762,0.977006,,,,-3.104937,1.306360,-4.828134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,0.655556,-0.003756,0.106927,-0.127304,-0.986076,2.483827,0.167698,0.859785,0.000000,2.472123,0.163129,0.869948,0.956823,2.429918,0.158802,0.724259,0.962589,2.568089,0.182250,0.867900,0.941923,2.465178,0.166610,0.977034,0.945775,2.472123,0.163129,0.869948,2.429918,0.158802,0.724259,2.568089,0.182250,0.867900,2.465178,0.166610,0.977034,,,,-3.104949,1.306409,-4.828112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,0.658333,-0.001104,0.106780,-0.124950,-0.986400,2.483773,0.168069,0.859738,0.000000,2.472043,0.163611,0.869919,0.956823,2.429857,0.158812,0.724239,0.962589,2.568109,0.182214,0.867809,0.941923,2.465085,0.167639,0.976984,0.945775,2.472043,0.163611,0.869919,2.429857,0.158812,0.724239,2.568109,0.182214,0.867809,2.465085,0.167639,0.976984,,,,-3.105288,1.306657,-4.828127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,0.661111,-0.001344,0.106478,-0.125513,-0.986361,2.483705,0.167975,0.859755,0.000000,2.471987,0.163500,0.869942,0.880300,2.429712,0.158692,0.724288,0.841788,2.568029,0.182217,0.867776,0.962568,2.465093,0.167490,0.977013,0.792450,2.471987,0.163500,0.869942,2.429712,0.158692,0.724288,2.568029,0.182217,0.867776,2.465093,0.167490,0.977013,,,,-3.104924,1.306352,-4.828050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,0.663889,-0.003347,0.106911,-0.126220,-0.986219,2.483872,0.167756,0.859789,0.000000,2.472158,0.163220,0.869954,0.880300,2.429948,0.158903,0.724266,0.841788,2.568167,0.182123,0.867898,0.962568,2.465217,0.166778,0.977037,0.792450,2.472158,0.163220,0.869954,2.429948,0.158903,0.724266,2.568166,0.182123,0.867898,2.465217,0.166778,0.977037,,,,-3.105289,1.306756,-4.828121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,0.666667,-0.003470,0.106067,-0.127285,-0.986173,2.483715,0.167836,0.859737,0.000000,2.472027,0.163277,0.869923,0.935743,2.429582,0.158840,0.724307,0.916419,2.567991,0.182385,0.867702,0.946324,2.465258,0.166841,0.977017,0.909799,2.472027,0.163277,0.869923,2.429582,0.158840,0.724307,2.567991,0.182385,0.867702,2.465258,0.166841,0.977017,,,,-3.104958,1.306462,-4.827980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,0.669444,-0.003383,0.106852,-0.126742,-0.986158,2.483830,0.167790,0.859753,0.000000,2.472122,0.163242,0.869920,0.935743,2.429900,0.158873,0.724236,0.916419,2.568110,0.182246,0.867852,0.946324,2.465189,0.166799,0.977003,0.909799,2.472122,0.163242,0.869920,2.429900,0.158873,0.724236,2.568110,0.182246,0.867852,2.465189,0.166799,0.977003,,,,-3.105314,1.306811,-4.828017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,0.672222,-0.003310,0.106773,-0.126920,-0.986144,2.483795,0.167790,0.859752,0.000000,2.472089,0.163240,0.869921,0.953248,2.429850,0.158827,0.724245,0.959731,2.568071,0.182276,0.867837,0.938794,2.465169,0.166816,0.977005,0.939331,2.472089,0.163240,0.869921,2.429850,0.158827,0.724245,2.568071,0.182276,0.867837,2.465169,0.166816,0.977005,,,,-3.105403,1.306781,-4.827995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,0.675000,-0.000966,0.106658,-0.125403,-0.986356,2.483799,0.167955,0.859761,0.000000,2.472075,0.163490,0.869947,0.927749,2.429865,0.158596,0.724277,0.957442,2.568124,0.182177,0.867811,0.919406,2.465135,0.167555,0.977012,0.912935,2.472075,0.163490,0.869947,2.429865,0.158596,0.724277,2.568124,0.182177,0.867811,2.465135,0.167555,0.977012,,,,-3.105397,1.306858,-4.828045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,0.677778,-0.000408,0.106347,-0.124579,-0.986494,2.483806,0.167960,0.859718,0.000000,2.472079,0.163527,0.869913,0.927749,2.429786,0.158562,0.724270,0.957442,2.568160,0.182040,0.867710,0.919406,2.465199,0.167711,0.976978,0.912935,2.472079,0.163527,0.869913,2.429786,0.158562,0.724270,2.568160,0.182040,0.867710,2.465199,0.167711,0.976978,,,,-3.105352,1.306890,-4.827977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,0.680556,0.000093,0.106078,-0.122072,-0.986836,2.483848,0.167768,0.859733,0.000000,2.472103,0.163400,0.869936,0.918284,2.429715,0.158577,0.724316,0.853313,2.568277,0.181419,0.867678,0.879065,2.465297,0.167676,0.977002,0.853329,2.472103,0.163400,0.869936,2.429715,0.158577,0.724316,2.568277,0.181419,0.867678,2.465297,0.167676,0.977002,,,,-3.105446,1.306872,-4.828001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,0.683333,-0.000973,0.106475,-0.125584,-0.986352,2.483715,0.167978,0.859793,0.000000,2.471996,0.163511,0.869983,0.946535,2.429735,0.158591,0.724329,0.967183,2.568038,0.182231,0.867811,0.928983,2.465093,0.167580,0.977050,0.894999,2.471996,0.163511,0.869983,2.429735,0.158591,0.724329,2.568038,0.182231,0.867811,2.465093,0.167580,0.977050,,,,-3.105388,1.306828,-4.827964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,0.686111,-0.001394,0.105539,-0.125641,-0.986445,2.483575,0.168073,0.859813,0.000000,2.471877,0.163597,0.870023,0.946535,2.429329,0.158755,0.724449,0.967183,2.567910,0.182337,0.867672,0.928983,2.465184,0.167603,0.977106,0.894999,2.471877,0.163597,0.870023,2.429329,0.158755,0.724449,2.567910,0.182337,0.867672,2.465184,0.167603,0.977106,,,,-3.105474,1.307021,-4.827892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,0.688889,-0.001608,0.105885,-0.125162,-0.986469,2.483599,0.168091,0.859767,0.000000,2.471890,0.163620,0.869967,0.944168,2.429429,0.158905,0.724365,0.962849,2.567942,0.182274,0.867688,0.920584,2.465134,0.167567,0.977048,0.883520,2.471890,0.163620,0.869967,2.429429,0.158905,0.724365,2.567942,0.182274,0.867688,2.465134,0.167567,0.977048,,,,-3.105431,1.306913,-4.827870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,0.691667,-0.004522,0.105131,-0.127544,-0.986235,2.483437,0.167947,0.859719,0.000000,2.471775,0.163361,0.869922,0.944168,2.429024,0.159153,0.724388,0.962849,2.567720,0.182543,0.867531,0.920584,2.465231,0.166731,0.977036,0.883520,2.471775,0.163361,0.869922,2.429024,0.159153,0.724388,2.567720,0.182543,0.867531,2.465231,0.166731,0.977036,,,,-3.105485,1.306874,-4.827830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,0.694444,-0.001654,0.107510,-0.124718,-0.986349,2.483626,0.168111,0.859730,0.000000,2.471880,0.163644,0.869890,0.936576,2.429884,0.159051,0.724148,0.920853,2.567955,0.182218,0.867931,0.946393,2.464784,0.167533,0.976951,0.909612,2.471880,0.163644,0.869890,2.429884,0.159051,0.724148,2.567955,0.182218,0.867931,2.464784,0.167533,0.976951,,,,-3.105451,1.307035,-4.827865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
